logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Travessa Crisântemo,,Alecrim,Natal,RN,59040-133,-35.20930999999996,-5.7911099999999465
Rua Crisópolis,,Lagoa Azul,Natal,RN,59136-280,-35.247831309993266,-5.720762370314801
Rua Cronista Ernani Lopes,,Pajuçara,Natal,RN,59132-100,-35.236664905788686,-5.729474956509414
Rua Cronista José Augusto dos Santos,,Pajuçara,Natal,RN,59132-050,-35.23507490066582,-5.728054957337704
Rua Cronista Luiz Sérgio de Medeiros Oliveira,,Pajuçara,Natal,RN,59132-170,-35.236819999999966,-5.736699999999928
Rua Cronista Marcínio Dias Oliveira,,Pajuçara,Natal,RN,59132-070,-35.23597490751928,-5.728299960367522
Rua Cronista Salatiel de Vasconcelos Silva,,Pajuçara,Natal,RN,59132-155,-35.236819999999966,-5.736699999999928
Rua Cruz Alta,,Cidade da Esperança,Natal,RN,59071-430,-35.24010492267091,-5.821659944868486
Rua Cruz de Malta,,Nossa Senhora da Apresentação,Natal,RN,59115-070,-35.28082492075899,-5.757659944127155
Rua Cruz e Souza,,Candelária,Natal,RN,59065-530,-35.22188130097167,-5.837155435630452
Rua Cruzeiro do Oeste,,Potengi,Natal,RN,59124-370,-35.2487891370615,-5.746394325192966
Rua Cruzeiro do Sul,,Felipe Camarão,Natal,RN,59072-285,-35.2495649925917,-5.817457392933786
Rua Cubatão,,Potengi,Natal,RN,59129-380,-35.25878491590673,-5.744129959840393
Rua Cumaru,,Pitimbu,Natal,RN,59067-520,-35.22993949928892,-5.865546586489456
Vila Cunha Lima,,Quintas,Natal,RN,59037-240,-35.22305491623611,-5.797999969589526
Rua Cunha Porã,,Potengi,Natal,RN,59112-380,-35.260969910426525,-5.751724948990962
Rua Curimatã,,Ponta Negra,Natal,RN,59090-380,-35.177257740183514,-5.882461933915439
Travessa Curimatã,,Ponta Negra,Natal,RN,59090-385,-35.177257740183514,-5.882461933915439
Rua Curitiba,,Potengi,Natal,RN,59124-440,-35.24221964029559,-5.75095645070276
Rua Curitibanos,,Potengi,Natal,RN,59112-420,-35.26008301858138,-5.7510787618100485
Rua Currais Novos,,Cidade da Esperança,Natal,RN,59071-600,-35.238444928656534,-5.825674939353796
Rua Currais Novos,,Lagoa Seca,Natal,RN,59031-110,-35.21212288099194,-5.806146853131934
Travessa Curumim,,Pajuçara,Natal,RN,59125-352,-35.236819999999966,-5.736699999999928
Alameda Curupaiti,,Alecrim,Natal,RN,59030-160,-35.21185992062644,-5.795279958190065
Rua Curvelo,,Neópolis,Natal,RN,59084-370,-35.20100493691908,-5.869839941556492
Rua Cussy de Almeida,,Ribeira,Natal,RN,59012-450,-35.203584886716484,-5.781739957528998
Rua Cárceres,,Nossa Senhora da Apresentação,Natal,RN,59114-288,-35.28711999999996,-5.727389999999957
Rua Cássia,,Potengi,Natal,RN,59112-540,-35.26047491713449,-5.754324952491707
Avenida Câmara Cascudo,,Cidade Alta,Natal,RN,59025-280,-35.206929894726215,-5.782319943319223
Rua Câmara,,Nordeste,Natal,RN,59042-530,-35.24642491957472,-5.794839950182869
Vila Câmara,,Nossa Senhora de Nazaré,Natal,RN,59060-620,-35.23083491494452,-5.82031494277544
Travessa Cândida,,Pajuçara,Natal,RN,59123-577,-35.246544948428195,-5.738764955074878
Vila Cândida,,Dix-Sept Rosado,Natal,RN,59052-703,-35.22715999999997,-5.804779999999937
Rua Cândido Medeiros,,Redinha,Natal,RN,59122-310,-35.2240199247487,-5.749864962766814
Rua Cândido Medeiros,,Alecrim,Natal,RN,59031-330,-35.21539490447165,-5.796789958047114
Rua Cândido Nogueira,,Redinha,Natal,RN,59122-425,-35.22629990741105,-5.749519931840503
Rua Cândido Portinari,,Redinha,Natal,RN,59122-455,-35.227359903616545,-5.748409948194592
Rua Célio Petrovich,,Quintas,Natal,RN,59050-060,-35.23703499538165,-5.802966459524907
Travessa Célio Petrovitch,,Quintas,Natal,RN,59050-061,-35.23703499538165,-5.802966459524907
Rua Céu Azul,,Potengi,Natal,RN,59124-310,-35.25072280242344,-5.740646595571014
Travessa Céu Azul,,Felipe Camarão,Natal,RN,59074-315,-35.26226990169951,-5.823944956447903
Rua Cícera Cruz,,Nossa Senhora da Apresentação,Natal,RN,59114-841,-35.2769404176809,-5.7650626195065175
Rua Cícera Fernandes,,Guarapes,Natal,RN,59074-768,-35.281559999999956,-5.836029999999937
Rua Cícera da Cruz de Góis,,Lagoa Azul,Natal,RN,59138-880,-35.27751999999998,-5.7226499999999305
Rua Cícero Bucha,,Redinha,Natal,RN,59122-110,-35.20630525697307,-5.746329442750771
Rua Cícero Dantas,,Neópolis,Natal,RN,59084-720,-35.2020199015746,-5.869459947976033
Rua Cícero Mendonça,,Alecrim,Natal,RN,59032-130,-35.21693687433445,-5.803664950911527
Rua Cícero Pinheiro,,Nossa Senhora da Apresentação,Natal,RN,59114-092,-35.26803992002645,-5.756544962412001
Travessa Cícero Pinheiro,,Nossa Senhora da Apresentação,Natal,RN,59114-093,-35.26803992002645,-5.756544962412001
Rua Cícero Pinto,,Lagoa Nova,Natal,RN,59054-460,-35.22155913797715,-5.814526863770728
Rua Cícero Santos,,Ponta Negra,Natal,RN,59092-555,-35.19083999999998,-5.887309999999957
Rua Cícero Veríssimo Oliveira,,Lagoa Azul,Natal,RN,59139-620,-35.27468488331637,-5.726534962061109
Rua Córdoba,,Felipe Camarão,Natal,RN,59072-080,-35.24644328800126,-5.82152587852128
Rua Cônego Deoclides Diniz,,Planalto,Natal,RN,59073-254,-35.25468490796847,-5.860609957417758
Rua Cônego Leão Fernandes,,Tirol,Natal,RN,59020-092,-35.19824993107386,-5.788819941593715
Rua Cônego Leão Fernandes,,Petrópolis,Natal,RN,59020-060,-35.19790991917155,-5.7878849402944965
Rua Cônego Luiz Wanderley,,Lagoa Nova,Natal,RN,59054-620,-35.21309410058866,-5.810882692561168
Travessa Cônego Luiz Wanderley,,Dix-Sept Rosado,Natal,RN,59054-625,-35.21309410058866,-5.810882692561168
Rua Cônego Monte,71,Alecrim,Natal,RN,59040-430,-35.22584630014803,-5.7968988743280745
Rua Cônego Monte,73,Alecrim,Natal,RN,59037-170,-35.225845596412505,-5.79691227930709
Rua Cônsul Manoel Alves Afonso,,Pajuçara,Natal,RN,59132-210,-35.23883046196959,-5.73296085627606
Rua Dalila Januário do Nascimento,,Redinha,Natal,RN,59122-620,-35.22724999999997,-5.747429999999952
Travessa Dalila,,Planalto,Natal,RN,59073-620,-35.26133584269421,-5.8585980681170495
Rua Dallas,,Lagoa Azul,Natal,RN,59129-480,-35.26774491894419,-5.738954951865111
Travessa Damasco,,Planalto,Natal,RN,59073-086,-35.25286999999997,-5.851879999999937
Rua Daniela Torres,,Redinha,Natal,RN,59122-094,-35.232820232078694,-5.752888731385024
Rua Daniele Soares,,Nossa Senhora da Apresentação,Natal,RN,59114-319,-35.264870127993724,-5.7599389018471046
Rua Dantas Barreto,,Cidade Nova,Natal,RN,59072-590,-35.24231620541457,-5.835383375013385
Vila Dantas,,Alecrim,Natal,RN,59032-560,-35.20545013685727,-5.801341396564489
Vila Dantas,,Quintas,Natal,RN,59035-580,-35.21013224988374,-5.795792457374734
Travessa Danúbio,,Nossa Senhora da Apresentação,Natal,RN,59115-627,-35.283399883323995,-5.744629961319561
Escadaria Darcy Vargas,,Praia do Meio,Natal,RN,59010-058,-35.19018999999997,-5.783669999999972
Rua Darcy Vargas,,Praia do Meio,Natal,RN,59010-098,-35.19257492161941,-5.783819968711498
Travessa Darcy Vargas,,Praia do Meio,Natal,RN,59010-094,-35.19018999999997,-5.783669999999972
Travessa Degraus do Saber,,Igapó,Natal,RN,59104-251,-35.27057999999994,-5.76938999999993
Vila Delfino,,Dix-Sept Rosado,Natal,RN,59052-420,-35.227564924968206,-5.8081049615555
Rua Delfinópolis,,Guarapes,Natal,RN,59074-623,-35.281559999999956,-5.836029999999937
Travessa Delfinópolis,,Guarapes,Natal,RN,59074-627,-35.281559999999956,-5.836029999999937
2ª Travessa Delmiro Gouveia,,Neópolis,Natal,RN,59086-012,-35.20529001727945,-5.862960012565807
Rua Delmiro Gouveia,,Neópolis,Natal,RN,59086-010,-35.207370796981415,-5.8621239158508525
Travessa Delmiro Gouveia,,Neópolis,Natal,RN,59086-011,-35.20694494024242,-5.861999949376099
Rua Demário Góis,,Pajuçara,Natal,RN,59133-355,-35.23037990333064,-5.7348099540615465
Travessa Demétrio Velez,,Pajuçara,Natal,RN,59123-291,-35.24011687770723,-5.7415466187068604
Rua Demócrito de Souza Paiva,,Lagoa Nova,Natal,RN,59062-440,-35.220302723827096,-5.819867545511223
Avenida Deodoro da Fonseca,404,Ribeira,Natal,RN,59012-600,-35.20268781343444,-5.7831283155610125
Avenida Deodoro da Fonseca,715,Tirol,Natal,RN,59020-600,-35.20421804642278,-5.787730356256806
Avenida Deodoro da Fonseca,490,Cidade Alta,Natal,RN,59025-600,-35.20344046057673,-5.784973261102769
Avenida Deodoro da Fonseca,331,Petrópolis,Natal,RN,59012-240,-35.20232277480419,-5.782400299894433
Avenida Deodoro da Fonseca,463,Petrópolis,Natal,RN,59020-025,-35.20308713561508,-5.784749675683003
Avenida Deodoro da Fonseca,704,Cidade Alta,Natal,RN,59025-145,-35.2047771220965,-5.788529975547354
Avenida Deodoro da Fonseca,836,Cidade Alta,Natal,RN,59025-225,-35.20608001165374,-5.790450012213753
Avenida Deodoro da Fonseca,837,Cidade Alta,Natal,RN,59025-235,-35.20611001886712,-5.790769991367483
Rua Deputada Maria do Céu Pereira Fernandes,,Pajuçara,Natal,RN,59122-338,-35.236819999999966,-5.736699999999928
Avenida Deputado Antônio Florêncio de Queiroz,,Ponta Negra,Natal,RN,59092-500,-35.18049477033267,-5.882256247437234
Rua Deputado Arnóbio Abreu,,Lagoa Azul,Natal,RN,59138-617,-35.26032055382213,-5.726284789441856
Rua Deputado Clóvis Motta,,Lagoa Nova,Natal,RN,59064-430,-35.21805998395465,-5.829330338362021
Praça Deputado Djalma Marinho,,Potengi,Natal,RN,59110-580,-35.260108961394465,-5.726724630110881
Rua Deputado Djalma Marinho,,Lagoa Azul,Natal,RN,59138-616,-35.260108961394465,-5.726724630110881
Rua Deputado Jessé Freire,,Nossa Senhora da Apresentação,Natal,RN,59114-197,-35.280352241482994,-5.736368177715791
Rua Deputado Joaquim Câmara,,Tirol,Natal,RN,59015-270,-35.20158889801083,-5.809572340998581
Rua Deputado Joaquim Inácio de Carvalho Neto,,Nossa Senhora da Apresentação,Natal,RN,59115-695,-35.27191324967004,-5.744674105324457
Rua Deputado Jocelin Vilar,,Tirol,Natal,RN,59020-180,-35.24999999999994,-5.849999999999966
Rua Deputado José Torquato de Figueiredo,,Ponta Negra,Natal,RN,59094-570,-35.19083999999998,-5.887309999999957
Rua Deputado Marcílio Furtado,,Pitimbu,Natal,RN,59069-470,-35.24076580093249,-5.8480139315896
Rua Desembargador Adauto Maia,,Lagoa Nova,Natal,RN,59054-480,-35.21891794423165,-5.816003018249767
Rua Desembargador Antônio Serejo,,Nova Descoberta,Natal,RN,59056-360,-35.19963491484505,-5.81604494984078
Rua Desembargador Antônio Soares,,Tirol,Natal,RN,59022-170,-35.20391957600227,-5.805612352206958
Rua Desembargador Benício Filho,,Petrópolis,Natal,RN,59014-470,-35.19343396389932,-5.787806480068204
Rua Desembargador Benício Filho,,Mãe Luiza,Natal,RN,59014-203,-35.19343396389932,-5.787806480068204
Rua Desembargador Carlos Augusto,,Lagoa Nova,Natal,RN,59056-230,-35.205288301793246,-5.81751069055461
Rua Desembargador Dionísio Filgueira,,Petrópolis,Natal,RN,59014-020,-35.194351771614215,-5.783837390209139
Rua Desembargador Dionísio Filgueira,,Areia Preta,Natal,RN,59014-078,-35.19445819703269,-5.783893733849412
Rua Desembargador Felipe Guerra,,Barro Vermelho,Natal,RN,59030-530,-35.21002299664952,-5.80010483736381
Travessa Desembargador Felipe Guerra,,Barro Vermelho,Natal,RN,59030-535,-35.21002299664952,-5.80010483736381
Rua Desembargador Floriano Cavalcante,,Tirol,Natal,RN,59014-490,-35.194719934461034,-5.79016230598275
Avenida Desembargador Francisco de Assis Martins,,Nossa Senhora da Apresentação,Natal,RN,59115-700,-35.272625020429516,-5.743909377006474
Travessa Desembargador Francisco de Assis Martins,,Nossa Senhora da Apresentação,Natal,RN,59114-705,-35.272625020429516,-5.743909377006474
Rua Desembargador Hemetério Fernandes,,Tirol,Natal,RN,59015-110,-35.200729999999965,-5.8005699999999365
Rua Desembargador Horácio Barreto,,Alecrim,Natal,RN,59037-810,-35.21766536855059,-5.801300253739618
Rua Desembargador Jaime Jenner de Aquino,,Ponta Negra,Natal,RN,59090-710,-35.17733544651397,-5.884160867917506
Rua Desembargador José Gomes da Costa,,Capim Macio,Natal,RN,59082-140,-35.19630343166071,-5.863648791130347
Rua Desembargador João Dantas Sales,,Lagoa Nova,Natal,RN,59056-220,-35.2050641401864,-5.816902868618848
Rua Desembargador João Vicente da Costa,,Ponta Negra,Natal,RN,59090-060,-35.18026377062522,-5.869252230889824
Rua Desembargador Lemos Filho,,Rocas,Natal,RN,59010-260,-35.19922649440714,-5.7747891204885695
Rua Desembargador Lins Bahia,,Rocas,Natal,RN,59010-190,-35.198074743616694,-5.779081707453741
Rua Desembargador Lins Bahia,,Praia do Meio,Natal,RN,59010-123,-35.198074743616694,-5.779081707453741
Rua Desembargador Montenegro,,Barro Vermelho,Natal,RN,59022-640,-35.20623993836634,-5.802914949973541
Rua Desembargador Oscar Siqueira,,Alecrim,Natal,RN,59037-630,-35.21766536855059,-5.801300253739618
Rua Desembargador Régulo Tinoco,,Tirol,Natal,RN,59022-450,-35.20711492523883,-5.793384956565397
Rua Desembargador Régulo Tinoco,,Barro Vermelho,Natal,RN,59022-080,-35.208216886219965,-5.798710576527641
Rua Desembargador Silvino Bezerra Neto,,Lagoa Nova,Natal,RN,59077-040,-35.20971999999995,-5.825359999999932
Rua Desembargador Silvério Soares,,Tirol,Natal,RN,59014-610,-35.19815033662554,-5.795626197720766
Rua Desembargador Sinval Moreira Dias,99998,Lagoa Nova,Natal,RN,59056-310,-35.20285341457693,-5.8209513163924
Rua Desembargador Sinval Moreira Dias,1,Nova Descoberta,Natal,RN,59075-340,-35.19619016934049,-5.82370437506536
Travessa Desembargador Sinval Moreira Dias,,Nova Descoberta,Natal,RN,59075-251,-35.19766491614173,-5.825344943825783
Rua Desembargador Tomaz Salustino,,Lagoa Nova,Natal,RN,59076-770,-35.2100698813843,-5.833669954833418
Rua Desembargador Túlio Bezerra de Melo,,Candelária,Natal,RN,59064-585,-35.2135096845155,-5.839895905942901
Rua Desembargador Virgílio Dantas,,Barro Vermelho,Natal,RN,59020-560,-35.20545013685727,-5.801341396564489
Rua Desembargador Virgílio Dantas,,Tirol,Natal,RN,59020-658,-35.20368940482825,-5.802100159448303
Rua Desenhista Modesto Câmara,,Felipe Camarão,Natal,RN,59072-075,-35.244837090441635,-5.822337240557432
Rua Desportista Adriano Rocha,,Planalto,Natal,RN,59073-103,-35.25928992557307,-5.853829940712934
Rua Desportista Arlindo Ferreira da Silva,,Neópolis,Natal,RN,59080-680,-35.20819939609068,-5.861329765845119
Rua Desportista Arthur Veiga,,Planalto,Natal,RN,59073-109,-35.260089936321634,-5.854239941506755
Rua Desportista Ary Soares,,Pajuçara,Natal,RN,59132-230,-35.23937490081384,-5.733804963870817
Rua Desportista Domício Bezerra das Neves,,Pajuçara,Natal,RN,59132-160,-35.237894799551874,-5.731454777599509
Rua Desportista Euclides Vital de Lira,,Pajuçara,Natal,RN,59132-150,-35.237706663237205,-5.731157867905962
Rua Desportista Evaldo Maia,,Pajuçara,Natal,RN,59132-260,-35.23937490081384,-5.733804963870817
Rua Desportista Fabrício Gomes Pedroza,,Ponta Negra,Natal,RN,59090-730,-35.18368987382757,-5.8805734018783875
Rua Desportista Francisco Gomes,,Candelária,Natal,RN,59064-270,-35.225169921864364,-5.829834961718802
Rua Desportista Francisco Lamas,,Pajuçara,Natal,RN,59132-080,-35.23616991249666,-5.7285949614497795
Rua Desportista Jeremias Pinheiro da Câmara Filho,,Ponta Negra,Natal,RN,59091-250,-35.19083999999998,-5.887309999999957
Rua Desportista Jeremias Pinheiro da Câmara Filho s/n,,Ponta Negra,Natal,RN,59094-901,-35.19083999999998,-5.887309999999957
Rua Desportista José Augusto de Freitas,,Pajuçara,Natal,RN,59133-400,-35.226218433264165,-5.745703180693209
Rua Desportista José Leão de Oliveira,,Ponta Negra,Natal,RN,59090-155,-35.175969910424186,-5.875539950037158
Rua Desportista José Moacyr de Albuquerque,,Pajuçara,Natal,RN,59132-270,-35.236819999999966,-5.736699999999928
Rua Desportista José Procópio Filho,,Lagoa Nova,Natal,RN,59077-050,-35.20771217280715,-5.839321026633803
Rua Desportista João Alfredo de Oliveira,,Pajuçara,Natal,RN,59132-200,-35.23868988977685,-5.732634954961313
Rua Desportista Liênio Trigueiro,,Pajuçara,Natal,RN,59132-176,-35.236819999999966,-5.736699999999928
Rua Desportista Manoel Leonardo Nogueira,,Pajuçara,Natal,RN,59132-090,-35.23634991386734,-5.728899957951576
Rua Desportista Raimundo Nonato Pereira,,Pajuçara,Natal,RN,59133-315,-35.22605492511114,-5.7429449473242045
Rua Desportista Severino Estevam dos Santos,,Pajuçara,Natal,RN,59132-250,-35.236819999999966,-5.736699999999928
1ª Travessa Deus nos Guie,,Igapó,Natal,RN,59101-075,-35.24780616084417,-5.778038975961492
2ª Travessa Deus nos Guie,,Igapó,Natal,RN,59101-078,-35.24791991582509,-5.778049950384556
Rua Deus nos Guie,,Igapó,Natal,RN,59101-070,-35.24774055741055,-5.778050665647886
Rua Deus é Amor,,Redinha,Natal,RN,59122-308,-35.22488992438879,-5.751569967601249
Rua Dez,,Pajuçara,Natal,RN,59123-530,-35.20878027447043,-5.744414702798171
Rua Dezessete de Março,,Pajuçara,Natal,RN,59125-250,-35.238459857919274,-5.72580361752898
Travessa Dezoito de Outubro,,Nossa Senhora da Apresentação,Natal,RN,59114-063,-35.26936991851282,-5.7612649587733955
Rua Diadema,,Lagoa Azul,Natal,RN,59136-320,-35.25157991575617,-5.724689958488888
Rua Diamante Negro,,Redinha,Natal,RN,59122-630,-35.225059909385195,-5.754094953068574
Rua Diamantina,,Neópolis,Natal,RN,59088-200,-35.20559287070675,-5.8728890768687805
Vila Diamantina,,Neópolis,Natal,RN,59088-202,-35.20559287070675,-5.8728890768687805
Rua Dianópolis,,Nossa Senhora da Apresentação,Natal,RN,59115-550,-35.268708055287085,-5.748776859510295
Rua Dianópolis,,Nossa Senhora da Apresentação,Natal,RN,59115-020,-35.268708055287085,-5.748776859510295
Rua Dias D'Ávila,,Potengi,Natal,RN,59120-150,-35.24814307083971,-5.756515591359878
Rua Diderot Ribeiro,,Planalto,Natal,RN,59073-068,-35.25286999999997,-5.851879999999937
Rua Diego Góis,,Pajuçara,Natal,RN,59133-323,-35.23168645498105,-5.732654426161978
Rua Dinarte Mariz Neto,,Nova Descoberta,Natal,RN,59075-360,-35.200289535147306,-5.824747668955351
Vila Dinarte Mariz Neto,,Nova Descoberta,Natal,RN,59075-361,-35.200289535147306,-5.824747668955351
Vila Diniz,,Praia do Meio,Natal,RN,59010-093,-35.19018999999997,-5.783669999999972
Vila Dino,,Lagoa Nova,Natal,RN,59075-175,-35.20971999999995,-5.825359999999932
Rua Dionísio Aracati Caldas,,Candelária,Natal,RN,59066-850,-35.22371490729215,-5.83979995494699
Rua Dionísio Lopes,,Nossa Senhora da Apresentação,Natal,RN,59114-090,-35.268768736907575,-5.757382375058383
Travessa Dionísio Lopes,,Nossa Senhora da Apresentação,Natal,RN,59114-096,-35.265984928824935,-5.756024970093755
Travessa Dionísio,,Alecrim,Natal,RN,59032-485,-35.265984928824935,-5.756024970093755
Rua Dircinha Batista,,Pajuçara,Natal,RN,59132-800,-35.236819999999966,-5.736699999999928
Rua Distribuidor José Fernandes,,Dix-Sept Rosado,Natal,RN,59054-207,-35.22298616522539,-5.809889534067278
Rua Distrito Federal,,Lagoa Nova,Natal,RN,59075-170,-35.20437703737078,-5.826730492816023
Rua Divinolândia,,Pitimbu,Natal,RN,59068-680,-35.23608625667064,-5.8554271540093
Rua Divinópolis,,Neópolis,Natal,RN,59084-300,-35.203543686380975,-5.8689201706469465
Rua Divinópolis,,Neópolis,Natal,RN,59088-300,-35.203543686380975,-5.8689201706469465
Travessa Divinópolis,,Neópolis,Natal,RN,59088-302,-35.20387490056636,-5.871504964712777
Rua Divisa Alegre,,Nossa Senhora da Apresentação,Natal,RN,59114-345,-35.28508992646127,-5.738159949303679
Rua Dix-Huit Rosado,,Nossa Senhora da Apresentação,Natal,RN,59114-126,-35.27635276053682,-5.735800604231265
Rua Djalma Maranhão,,Nova Descoberta,Natal,RN,59075-290,-35.19797990806306,-5.818449948364147
Rua Djalma Maranhão,,Lagoa Nova,Natal,RN,59076-305,-35.20247518991418,-5.831054873095854
Travessa Djalma Maranhão,,Ponta Negra,Natal,RN,59090-202,-35.17047128250895,-5.882570306078236
Rua Djalma Moura,,Nossa Senhora da Apresentação,Natal,RN,59115-551,-35.27393737791487,-5.7512990683655705
Vila Djalma,,Nova Descoberta,Natal,RN,59075-291,-35.201599999999985,-5.82863999999995
Vila Dois Amigos,,Igapó,Natal,RN,59104-249,-35.27057999999994,-5.76938999999993
Vila Dois Amigos,,Quintas,Natal,RN,59037-500,-35.232399999999984,-5.802709999999934
1ª Vila Dois Irmãos,,Quintas,Natal,RN,59035-164,-35.204104691585,-5.800606347621947
2ª Vila Dois Irmãos,,Quintas,Natal,RN,59035-166,-52.26259067274158,-32.078280350122505
Travessa Dois Irmãos,,Barro Vermelho,Natal,RN,59022-520,-35.20493224853133,-5.800370657169515
Vila Dois Irmãos,,Alecrim,Natal,RN,59040-295,-35.20493224853133,-5.800370657169515
