logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Mangaratiba,,Potengi,Natal,RN,59124-560,-35.2469651,-5.743759799999999
Rua Mangueira,,Potengi,Natal,RN,59127-720,-35.2401579,-5.756163099999999
Rua Manhã Parnasiana,,Candelária,Natal,RN,59065-080,-35.2189391,-5.841099799999999
Rua Maniaçu,,Nossa Senhora da Apresentação,Natal,RN,59115-460,-35.2630256,-5.748202
Rua Manoel Alves,,Ponta Negra,Natal,RN,59090-320,-35.1702999,-5.8864961
2ª Travessa Manoel Andrade,,Quintas,Natal,RN,59035-028,-35.2358081,-5.8012459
2ª Vila Manoel Andrade,,Quintas,Natal,RN,59035-029,-35.2361631,-5.7999306
Rua Manoel Andrade,,Quintas,Natal,RN,59035-020,-35.2361631,-5.7999306
Travessa Manoel Andrade,,Quintas,Natal,RN,59035-025,-35.2358081,-5.8012459
Vila Manoel Andrade,,Quintas,Natal,RN,59035-027,-35.2361631,-5.7999306
Rua Manoel André,,Quintas,Natal,RN,59035-180,-35.2336134,-5.7994778
Rua Manoel Avelino Sobrinho,,Ponta Negra,Natal,RN,59091-030,-35.1978005,-5.8769675
Vila Manoel Caboclo,,Quintas,Natal,RN,59040-014,-35.2361631,-5.7999306
Rua Manoel Caetano,,Redinha,Natal,RN,59122-060,-35.2124908,-5.7433239
Travessa Manoel Caetano,,Redinha,Natal,RN,59122-061,-35.2154787,-5.741080699999999
Rua Manoel Cavalcante Moura,,Candelária,Natal,RN,59066-470,-35.2220321,-5.8560509
Rua Manoel Congo,,Ponta Negra,Natal,RN,59090-300,-35.1693294,-5.890827
Rua Manoel Costa,,Pajuçara,Natal,RN,59123-615,-35.247834,-5.7376097
Rua Manoel Domingos,,Dix-Sept Rosado,Natal,RN,59052-215,-35.2299367,-5.812274299999999
Rua Manoel Felipe,,Ponta Negra,Natal,RN,59090-301,-35.1700231,-5.8932654
Rua Manoel Felipe,25,Alecrim,Natal,RN,59032-430,-35.2242705,-5.810356
Rua Manoel Felipe,27,Dix-Sept Rosado,Natal,RN,59054-190,-35.2242348,-5.8103965
Travessa Manoel Felipe,,Dix-Sept Rosado,Natal,RN,59054-196,-35.2244568,-5.8106171
Rua Manoel Fernandes,,Nossa Senhora da Apresentação,Natal,RN,59114-186,-35.2834083,-5.7350446
Rua Manoel Fernandes,,Cidade Nova,Natal,RN,59072-864,-35.23460680000001,-5.8342985
Rua Manoel Flor,,Lagoa Nova,Natal,RN,59054-515,-35.2318974,-5.8314827
Rua Manoel Francisco de Albuquerque,,Nossa Senhora da Apresentação,Natal,RN,59114-010,-35.2694793,-5.7565845
Travessa Manoel Francisco de Albuquerque,,Nossa Senhora da Apresentação,Natal,RN,59114-015,-35.2692964,-5.7545085
Rua Manoel Garcia,,Barro Vermelho,Natal,RN,59030-250,-35.2078912,-5.7938075
Rua Manoel Garcia de Oliveira,,Neópolis,Natal,RN,59086-290,-35.2081347,-5.867223399999999
Rua Manoel Juvêncio,,Alecrim,Natal,RN,59030-090,-35.2144462,-5.7950462
Rua Manoel Lelé,,Ponta Negra,Natal,RN,59090-510,-35.1718863,-5.8899723
Rua Manoel Leopoldo,,Lagoa Azul,Natal,RN,59139-330,-35.267247,-5.7329593
Rua Manoel Lisboa de Moura,,Guarapes,Natal,RN,59074-841,-9.1393366,38.7222524
Travessa Manoel Luiz,,Nossa Senhora da Apresentação,Natal,RN,59114-502,-35.268032,-5.742856
Rua Manoel Machado,,Petrópolis,Natal,RN,59012-320,-35.1975981,-5.7830582
Rua Manoel Machado,,Felipe Camarão,Natal,RN,59074-010,-35.2538944,-5.822770999999999
Vila Manoel Maria Costa,,Alecrim,Natal,RN,59030-603,-35.221417,-5.798514099999999
Rua Manoel Maria,,Nossa Senhora da Apresentação,Natal,RN,59114-182,-35.2766748,-5.737682800000001
Travessa Manoel Marques da Costa,,Nossa Senhora da Apresentação,Natal,RN,59115-613,-35.268032,-5.742856
Rua Manoel Messias Soares,,Capim Macio,Natal,RN,59082-323,-35.1872379,-5.868600199999999
1ª Travessa Manoel Miranda,,Quintas,Natal,RN,59052-255,-35.2334943,-5.8063227
Rua Manoel Miranda,1289,Alecrim,Natal,RN,59037-250,-35.2261745,-5.8009642
Rua Manoel Miranda,1583,Quintas,Natal,RN,59035-250,-35.2278942,-5.8022316
Rua Manoel Miranda,2138,Quintas,Natal,RN,59052-250,-35.2316818,-5.8047149
Rua Manoel Miranda,2073,Quintas,Natal,RN,59050-155,-35.2310531,-5.804696
Rua Manoel Miranda,2402,Bom Pastor,Natal,RN,59060-020,-35.2337526,-5.8063237
Rua Manoel Miranda,2273,Bom Pastor,Natal,RN,59060-025,-35.2326473,-5.8057042
Travessa Manoel Miranda,,Alecrim,Natal,RN,59037-255,-35.2208428,-5.797242
Travessa Manoel Miranda,,Quintas,Natal,RN,59035-255,-35.233489,-5.8063288
Vila Manoel Miranda,,Quintas,Natal,RN,59035-253,-35.233489,-5.8063288
Rua Manoel Monteiro da Nóbrega,,Capim Macio,Natal,RN,59078-540,-35.2023118,-5.849808899999999
Rua Manoel Máximo,,Bom Pastor,Natal,RN,59060-180,-35.2408942,-5.8143803
Rua Manoel Ovídio,,Barro Vermelho,Natal,RN,59022-620,-35.2066507,-5.804067499999999
Rua Manoel Pacífico de Medeiros,,Lagoa Azul,Natal,RN,59139-530,-35.272843,-5.7280073
Rua Manoel Pascoal,,Planalto,Natal,RN,59073-836,-35.2507744,-5.8453415
Rua Manoel Paulino,,Potengi,Natal,RN,59127-710,-35.2481353,-5.749988
Rua Manoel Pereira da Costa,,Lagoa Azul,Natal,RN,59138-860,-35.2491795,-5.719062999999999
Rua Manoel Pereira da Silva,,Pitimbu,Natal,RN,59067-445,-35.2285006,-5.8745662
Rua Manoel Pessoa,,Nossa Senhora da Apresentação,Natal,RN,59115-679,-35.277427,-5.744446700000001
Rua Manoel Rafael,,Planalto,Natal,RN,59073-207,-35.2507744,-5.8453415
Rua Manoel Rodrigues,,Ponta Negra,Natal,RN,59090-526,-35.1735779,-5.8853743
Travessa Manoel Santiago,,Ponta Negra,Natal,RN,59090-189,-35.172791,-5.88267
Rua Manoel Silvestre,,Nossa Senhora da Apresentação,Natal,RN,59115-153,-35.2844397,-5.7586924
Rua Manoel Soares de Medeiros,,Ponta Negra,Natal,RN,59090-700,-35.1807855,-5.8696967
Rua Manoel Vitorino,,Alecrim,Natal,RN,59040-070,-35.2145483,-5.7909963
Rua Manoel de Abreu,,Candelária,Natal,RN,59065-680,-35.2191651,-5.832052
Rua Manoel de Castro,,Candelária,Natal,RN,59064-010,-35.2318974,-5.8314827
Rua Manoel de Castro,,Cidade da Esperança,Natal,RN,59070-700,-35.2326993,-5.8308767
Travessa Manoel de Castro,,Cidade da Esperança,Natal,RN,59070-705,-35.2326993,-5.8308767
Rua Manoel de Mascarenhas Homem,,Pitimbu,Natal,RN,59066-290,-35.2188725,-5.8621477
Rua Manoel de Oliveira,,Planalto,Natal,RN,59073-192,-35.24999469999999,-5.8508964
Travessa Manoel de Oliveira,,Planalto,Natal,RN,59073-062,-35.24999469999999,-5.8508964
Rua Manoel de Pininha,,Ponta Negra,Natal,RN,59090-335,-35.1710279,-5.8872696
Rua Manoel de Rosinha,,Redinha,Natal,RN,59122-440,-35.2124908,-5.7433239
Rua Mantena,,Neópolis,Natal,RN,59088-512,-35.2047013,-5.8774285
Vila Mantena,,Neópolis,Natal,RN,59088-513,-35.2047013,-5.8774285
Rua Mantuaçu,,Potengi,Natal,RN,59124-280,-35.2502599,-5.7430156
Travessa Manuel Felício,,Planalto,Natal,RN,59073-368,-35.2673763,-5.853370099999999
Rua Manágua,,Felipe Camarão,Natal,RN,59072-120,-35.245955,-5.824512599999999
Rua Mané Garrincha,,Pajuçara,Natal,RN,59133-122,-35.2336771,-5.7418965
Travessa Maní,,Pajuçara,Natal,RN,59123-526,-35.2812401,-5.7706599
Travessa Mar Azul,,Nossa Senhora da Apresentação,Natal,RN,59115-516,-35.2752715,-5.7430314
Avenida Mar Cáspio,,Pajuçara,Natal,RN,59133-030,-35.2350068,-5.7326274
1ª Travessa Mar Del Plata,,Potengi,Natal,RN,59125-119,-35.2364381,-5.7585131
2ª Travessa Mar Del Plata,,Potengi,Natal,RN,59125-117,-35.2364381,-5.7585131
3ª Travessa Mar Del Plata,,Potengi,Natal,RN,59125-114,-35.2364381,-5.7585131
4ª Travessa Mar Del Plata,,Potengi,Natal,RN,59125-112,-35.2364381,-5.7585131
5ª Travessa Mar Del Plata,,Potengi,Natal,RN,59125-108,-35.2364381,-5.7585131
Rua Mar Del Plata,,Potengi,Natal,RN,59120-593,-35.2362439,-5.757969399999999
Rua Mar Del Plata,,Felipe Camarão,Natal,RN,59072-060,-35.24586499999999,-5.822900799999999
Travessa Mar Del Plata,,Potengi,Natal,RN,59120-598,-35.2364239,-5.7585478
Avenida Mar Mediterrâneo,,Pajuçara,Natal,RN,59133-010,-35.2358316,-5.735409199999999
Avenida Mar Vermelho,,Pajuçara,Natal,RN,59132-440,-35.2377589,-5.73585
Rua Mar de Prata,,Redinha,Natal,RN,59122-492,-35.2283751,-5.753723900000001
Rua Mar do Caribe,,Pajuçara,Natal,RN,59132-400,-35.2366461,-5.733984400000001
Avenida Mar do Leste,,Pajuçara,Natal,RN,59133-380,-35.2357698,-5.743055300000001
Avenida Mar do Norte,,Pajuçara,Natal,RN,59132-280,-35.2380381,-5.732965
Avenida Mar do Oeste,,Pajuçara,Natal,RN,59132-480,-35.2392329,-5.737428
Avenida Mar do Sul,,Pajuçara,Natal,RN,59133-020,-35.2380381,-5.732965
Rua Mar e Céu,,Guarapes,Natal,RN,59074-588,-35.2638913,-5.822771800000001
Rua Mar e Céu,,Felipe Camarão,Natal,RN,59074-120,-35.2636073,-5.822591399999999
Travessa Mar e Céu,,Felipe Camarão,Natal,RN,59074-125,-35.2644721,-5.8238815
Rua Maracaju,,Potengi,Natal,RN,59124-470,-35.247938,-5.7454453
Rua Maracanã,,Pitimbu,Natal,RN,59067-280,-35.2345078,-5.867086599999999
Rua Maracaí,,Pajuçara,Natal,RN,59131-190,-35.2471168,-5.7289657
Rua Maracujazeiro,,Potengi,Natal,RN,59120-610,-35.2425297,-5.7581804
Travessa Maracá,,Pajuçara,Natal,RN,59125-353,-35.2812401,-5.7706599
Rua Maragogi,,Nossa Senhora da Apresentação,Natal,RN,59114-490,-35.2780565,-5.7615275
Rua Marajoara,,Nossa Senhora da Apresentação,Natal,RN,59115-475,-35.26348350000001,-5.751538399999999
Rua Marambaia,,Nossa Senhora da Apresentação,Natal,RN,59114-006,-35.2738069,-5.7483546
Rua Maranata,,Planalto,Natal,RN,59073-240,-35.256436,-5.849622999999999
Rua Maranata,,Lagoa Azul,Natal,RN,59138-613,-35.2591171,-5.7271321
Travessa Maranata,,Felipe Camarão,Natal,RN,59074-195,-35.2570323,-5.8485356
1ª Travessa Maranguape,,Potengi,Natal,RN,59112-091,-35.2633339,-5.757584800000001
2ª Travessa Maranguape,,Potengi,Natal,RN,59112-092,-35.2633339,-5.757584800000001
Avenida Maranguape,979,Potengi,Natal,RN,59112-075,-35.2614588,-5.757874
Avenida Maranguape,1869,Nossa Senhora da Apresentação,Natal,RN,59114-000,-35.2678467,-5.752953499999999
Avenida Maranguape,2987,Nossa Senhora da Apresentação,Natal,RN,59115-730,-35.27403839999999,-5.7471014
Avenida Maranguape,4055,Nossa Senhora da Apresentação,Natal,RN,59114-312,-35.280787,-5.7399116
Avenida Maranguape,4541,Nossa Senhora da Apresentação,Natal,RN,59114-337,-35.2847739,-5.7367916
Avenida Maranguape,625,Potengi,Natal,RN,59112-000,-35.2582054,-5.7595765
Rua Maranguape,,Cidade da Esperança,Natal,RN,59071-090,-35.2391478,-5.828011099999999
Travessa Maranguape,,Potengi,Natal,RN,59112-090,-35.2632287,-5.7571571
Travessa Maranguape,,Nossa Senhora da Apresentação,Natal,RN,59114-002,-35.2749288,-5.7464957
Rua Maranhão,,Neópolis,Natal,RN,59080-610,-35.2098337,-5.8562119
Rua Maravilha,,Neópolis,Natal,RN,59086-090,-35.2082818,-5.8636908
Travessa Maravilha,,Nossa Senhora da Apresentação,Natal,RN,59114-161,-35.2752715,-5.7430314
Rua Marcassita,,Neópolis,Natal,RN,59086-645,-35.2133179,-5.870788399999999
Travessa Marcelita,,Nossa Senhora da Apresentação,Natal,RN,59115-521,-35.2752715,-5.7430314
Rua Marcelo Batista Tavares,,Pajuçara,Natal,RN,59122-533,-35.2415074,-5.7272929
Vila Marco Anacleto,,Quintas,Natal,RN,59050-300,-35.2296392,-5.799143099999999
Rua Marcos Antônio de Souza,,Redinha,Natal,RN,59122-125,-35.2580887,-5.848628499999999
Rua Marcos Augusto Teixeira de Carvalho Filho,,Planalto,Natal,RN,59073-350,-35.2580887,-5.848628499999999
Travessa Marcos Augusto,,Planalto,Natal,RN,59073-349,-35.2553837,-5.8478362
Travessa Marcos Aurélio,,Nossa Senhora da Apresentação,Natal,RN,59115-713,-35.2798776,-5.7433524
Rua Marcos Cavalcante,,Quintas,Natal,RN,59035-050,-35.23477829999999,-5.7991609
Travessa Marcos Cavalcante,,Quintas,Natal,RN,59035-055,-35.23477829999999,-5.7991609
Rua Marcos Domingos Leite,,Redinha,Natal,RN,59122-115,-35.2285217,-5.758304499999999
Rua Marcos Falcão,,Nossa Senhora de Nazaré,Natal,RN,59060-380,-35.2340315,-5.8168693
Rua Marcos Freire,,Nossa Senhora da Apresentação,Natal,RN,59114-089,-35.2737804,-5.7332487
Rua Marcos da Cunha Freitas,,Nossa Senhora da Apresentação,Natal,RN,59114-118,-35.273906,-5.735640399999999
2ª Travessa Marcílio Dias,,Alecrim,Natal,RN,59037-254,-35.2209455,-5.796685200000001
2ª Travessa Marcílio Dias,,Quintas,Natal,RN,59040-462,-35.2209455,-5.796685200000001
Rua Marcílio Dias,,Igapó,Natal,RN,59104-260,-35.2603049,-5.768511
Rua Marcílio Dias,497,Quintas,Natal,RN,59037-020,-35.2268963,-5.7972581
Rua Marcílio Dias,499,Quintas,Natal,RN,59040-460,-35.2268963,-5.7972581
Travessa Marcílio Dias,,Alecrim,Natal,RN,59037-025,-35.220632,-5.7971042
Travessa Marcílio Dias,,Igapó,Natal,RN,59104-275,-35.2611071,-5.7677271
Vila Marcílio Dias,,Quintas,Natal,RN,59037-023,-35.227678,-5.7951049
Rua Marcílio Furtado,,Lagoa Nova,Natal,RN,59063-360,-35.214603,-5.821081899999999
Rua Marechal Anacleto de Lima,,Nossa Senhora de Nazaré,Natal,RN,59062-540,-35.2248464,-5.816109099999999
Rua Marechal Bittencourt,,Tirol,Natal,RN,59015-170,-35.2008295,-5.8080281
Praça Marechal Deodoro,,Tirol,Natal,RN,59014-520,-35.1945457,-5.791565299999999
Praça Marechal Deodoro,,Neópolis,Natal,RN,59086-630,-35.2070661,-5.865374999999999
Avenida Marechal Floriano Peixoto,,Petrópolis,Natal,RN,59020-035,-35.2019047,-5.7843941
Avenida Marechal Floriano Peixoto,,Rocas,Natal,RN,59012-500,-35.2004758,-5.780356299999999
Avenida Marechal Floriano Peixoto,,Tirol,Natal,RN,59020-500,-35.20226299999999,-5.7853884
Praça Marechal Floriano Peixoto,,Neópolis,Natal,RN,59086-190,-35.2085646,-5.8652856
Rua Marechal Mallet,,Tirol,Natal,RN,59015-150,-35.2019595,-5.8066736
Rua Marechal Rondon,,Candelária,Natal,RN,59064-730,-35.2180233,-5.8411129
Travessa Marechal Rondon,,Nossa Senhora da Apresentação,Natal,RN,59115-554,-35.275265,-5.751323999999999
Alameda Marechal Sucupira,,Candelária,Natal,RN,59064-745,-35.2117964,-5.844233699999999
Vila Margareti,,Alecrim,Natal,RN,59040-390,-35.2175944,-5.7978694
Rua Margarida Ferreira,,Lagoa Azul,Natal,RN,59139-563,-35.2683634,-5.733047300000001
Travessa Margarida,,Alecrim,Natal,RN,59040-117,-35.2029923,-5.803808999999999
Rua Maria Albaniza,,Pajuçara,Natal,RN,59133-333,-35.2293165,-5.7360965
Rua Maria Alves de Souza,,Planalto,Natal,RN,59073-184,-35.2615517,-5.8587066
Rua Maria Anita,,Pajuçara,Natal,RN,59123-568,-35.2445008,-5.739632500000001
Rua Maria Antonieta Gomes,,Lagoa Azul,Natal,RN,59138-606,-35.2576076,-5.728148
Rua Maria Anunciada da Silva,,Lagoa Azul,Natal,RN,59129-692,-35.2636692,-5.743039599999999
Vila Maria Augusta,,Alecrim,Natal,RN,59035-620,-35.2094485,-5.813300799999999
Rua Maria Auxiliadora Rocha de LIma,,Nossa Senhora da Apresentação,Natal,RN,59114-065,-35.19481469999999,-5.7896128
Rua Maria Auxiliadora,,Tirol,Natal,RN,59014-500,-35.19481469999999,-5.7896128
Rua Maria Bonita,,Lagoa Azul,Natal,RN,59135-820,-35.2563801,-5.7337476
Rua Maria Carmelita Lopes,,Lagoa Azul,Natal,RN,59139-538,-35.2691039,-5.722972
Rua Maria Elina da Silva,,Planalto,Natal,RN,59073-249,-35.2542616,-5.8572178
Rua Maria Eloi,,Planalto,Natal,RN,59073-215,-35.2544175,-5.8422575
Rua Maria Elói,,Guarapes,Natal,RN,59074-612,-35.2544175,-5.8422575
Rua Maria Ester Leite,,Redinha,Natal,RN,59122-454,-35.2279811,-5.7492336
Rua Maria Eugênia do Rosário,,Guarapes,Natal,RN,59074-774,-35.2511026,-5.8267165
Rua Maria Ferreira,,Lagoa Azul,Natal,RN,59139-583,-35.266555,-5.7199968
Rua Maria Godeiro Fernandes,,Neópolis,Natal,RN,59086-015,-35.2089023,-5.8612578
Rua Maria Helena dos Santos,,Lagoa Azul,Natal,RN,59139-533,-35.2706249,-5.7225833
Rua Maria Isaura de Araújo,,Pajuçara,Natal,RN,59122-342,-35.2275203,-5.7420743
Rua Maria Josefa da Conceição,,Lagoa Azul,Natal,RN,59139-544,-35.285373,-5.6885325
2ª Travessa Maria José Lira,,Potengi,Natal,RN,59108-301,-35.2596881,-5.7637247
3ª Travessa Maria José Lira,,Potengi,Natal,RN,59108-302,-35.2596088,-5.763832499999999
4ª Travessa Maria José Lira,,Potengi,Natal,RN,59108-303,-35.2595713,-5.7638333
5ª Travessa Maria José Lira,,Potengi,Natal,RN,59108-304,-35.2596016,-5.763808099999999
Rua Maria José Lira,,Potengi,Natal,RN,59108-300,-35.2587424,-5.7633578
Rua Maria José Lira,,Nossa Senhora da Apresentação,Natal,RN,59114-300,-35.2653557,-5.760657
Travessa Maria José Lira,,Potengi,Natal,RN,59108-305,-35.2595511,-5.7636365
Rua Maria José da Silva,,Lagoa Azul,Natal,RN,59129-816,-35.2635999,-5.7398425
Rua Maria Lamas Farache,,Capim Macio,Natal,RN,59082-324,-35.1876246,-5.869104999999999
Rua Maria Lopes Correa,,Pajuçara,Natal,RN,59122-262,-35.2368537,-5.7466246
Rua Maria Lúcia,,Pajuçara,Natal,RN,59133-375,-35.2340238,-5.739244299999999
Rua Maria Macedo de Souza,,Lagoa Azul,Natal,RN,59129-463,-35.2637824,-5.743977399999999
Rua Maria Miriam de Freitas Araújo,,Nossa Senhora da Apresentação,Natal,RN,59114-208,-35.3064519,-5.758337699999999
Rua Maria Nazaré de Araújo,,Capim Macio,Natal,RN,59082-380,-35.1918436,-5.871048699999999
Rua Maria Nova,,Ponta Negra,Natal,RN,59090-656,-35.1730573,-5.8909516
Rua Maria Olindina,,Lagoa Azul,Natal,RN,59139-539,-35.2691008,-5.7237506
Rua Maria Paulino dos Santos Oliveira,,Nossa Senhora da Apresentação,Natal,RN,59114-747,-35.2718266,-5.7407669
Rua Maria Quitéria,,Candelária,Natal,RN,59064-680,-35.2158873,-5.8425121
Rua Maria Vânia Costa,,Pajuçara,Natal,RN,59133-341,-35.2314598,-5.7356504
Rua Maria da Paixão,,Pajuçara,Natal,RN,59133-347,-35.23406610000001,-5.734298799999999
Travessa Maria da Paixão,,Pajuçara,Natal,RN,59133-012,-35.2328595,-5.7351353
Rua Maria das Neves Vieira,,Lagoa Azul,Natal,RN,59138-864,-35.2469513,-5.71943
Avenida Maria de Araújo Cananéia,,Lagoa Azul,Natal,RN,59139-420,-35.2684861,-5.7278512
Rua Maria de Araújo Leite,,Planalto,Natal,RN,59073-276,-35.2660665,-5.8515403
Rua Maria de Freitas Barreto,,Pitimbu,Natal,RN,59066-435,-35.2238201,-5.859659199999999
Rua Maria de Fátima da Costa,,Redinha,Natal,RN,59122-140,-35.2079174,-5.7429408
Travessa Maria do Carmo Flor,,Quintas,Natal,RN,59042-012,-35.2315383,-5.7967759
Rua Maria do Carmo Pinto Souza,,Lagoa Azul,Natal,RN,59129-483,-35.2653937,-5.7435776
Rua Maria do Carmo de Souza,,Nossa Senhora da Apresentação,Natal,RN,59115-595,-35.2815885,-5.752097
Rua Marialva,,Lagoa Azul,Natal,RN,59135-600,-51.7932899,-23.4847922
Rua Mariana,,Potengi,Natal,RN,59112-500,-35.25942879999999,-5.7492394
Vila Mariana,,Nova Descoberta,Natal,RN,59075-252,-35.2018958,-5.8215541
Rua Marieta Guerra,,Candelária,Natal,RN,59066-085,-35.2146674,-5.858559899999999
Rua Marilac,,Neópolis,Natal,RN,59086-560,-35.2092243,-5.8725093
Rua Mariluz,,Pajuçara,Natal,RN,59131-160,-35.2471092,-5.730567300000001
Rua Marinete Mota da Silva,,Capim Macio,Natal,RN,59082-385,-35.20449840000001,-5.8512958
Rua Marinho José da Costa,,Lagoa Azul,Natal,RN,59129-783,-35.2669691,-5.7388791
Vila Marinho,,Quintas,Natal,RN,59040-455,-35.2234916,-5.8062032
Rua Maristela Alves,,Felipe Camarão,Natal,RN,59074-340,-35.2584768,-5.8255938
Rua Maristela Alves,,Guarapes,Natal,RN,59074-576,-35.2584768,-5.8255938
Rua Maristela Lopes de Farias,,Alecrim,Natal,RN,59032-415,-35.2157539,-5.808832300000001
Travessa Maristela,,Nossa Senhora da Apresentação,Natal,RN,59114-013,-35.2157539,-5.808832300000001
Rua Marisópolis,,Pitimbu,Natal,RN,59069-710,-38.3476136,-6.8441228
Vila Mariza,,Tirol,Natal,RN,59015-361,-35.2738777,-5.7131983
Rua Marize Bastier,257,Lagoa Nova,Natal,RN,59056-070,-35.2060731,-5.8189839
Rua Marize Bastier,259,Lagoa Nova,Natal,RN,59075-070,-35.20607930000001,-5.8190013
Vila Marli,,Quintas,Natal,RN,59050-310,-35.2234916,-5.8062032
Rua Marlin,,Felipe Camarão,Natal,RN,59072-142,-35.2418103,-5.821020499999999
Rua Marmelo,,Pajuçara,Natal,RN,59123-730,-35.2503538,-5.734047899999999
Rua Marquês de Abrantes,,Pajuçara,Natal,RN,59131-300,-35.2449697,-5.7252603
Rua Marquês de Aracati,,Pitimbu,Natal,RN,59069-320,-35.2410566,-5.847522
Rua Marquês de Caravelas,,Pitimbu,Natal,RN,59069-090,-35.24449,-5.848699499999999
Rua Marquês de Olinda,,Candelária,Natal,RN,59065-130,-35.2171166,-5.8376497
Rua Marquês de Pombal,,Candelária,Natal,RN,59065-140,-35.2175356,-5.836099300000001
Travessa Marselha,,Felipe Camarão,Natal,RN,59074-336,-35.2659694,-5.822195
Vila Marta Maria,,Alecrim,Natal,RN,59031-160,-35.222481,-5.799894099999999
Rua Marte,,Igapó,Natal,RN,59106-180,-35.2689452,-5.767490599999999
Rua Martelo Agalopado,,Lagoa Azul,Natal,RN,59138-380,-35.2598742,-5.7336345
Travessa Martelândia,,Neópolis,Natal,RN,59086-532,-35.2107397,-5.8719611
Vila Martim,,Quintas,Natal,RN,59050-320,-35.2234916,-5.8062032
Rua Martina da Silva,,Nossa Senhora da Apresentação,Natal,RN,59114-207,-35.2707667,-5.757602299999999
Rua Martins Correia,,Dix-Sept Rosado,Natal,RN,59054-204,-35.2240926,-5.8110044
Travessa Martins Correia,,Dix-Sept Rosado,Natal,RN,59054-206,-35.2243264,-5.8109144
Rua Martins,,Lagoa Nova,Natal,RN,59063-190,-35.2202162,-5.8255119
Vila Martins,,Alecrim,Natal,RN,59037-005,-35.2347269,-5.8133987
Vila Martins,,Lagoa Nova,Natal,RN,59063-191,-35.2202162,-5.8255119
Rua Martinópolis,,Lagoa Azul,Natal,RN,59135-770,-35.2506373,-5.7251638
Rua Martinópolis,,Potengi,Natal,RN,59112-580,-35.2590069,-5.7582165
Rua Mascarenha Homem,,Praia do Meio,Natal,RN,59010-025,-35.1940073,-5.779696500000001
Rua Massangana,,Pajuçara,Natal,RN,59125-358,-35.2387931,-5.7404855
Rua Massaranduba,,Potengi,Natal,RN,59120-350,-35.2407967,-5.759983699999999
Rua Mata Grande,,Neópolis,Natal,RN,59086-040,-35.2082818,-5.8636908
Rua Mataripe,,Potengi,Natal,RN,59120-010,-35.2540202,-5.7518631
Rua Materlândia,,Neópolis,Natal,RN,59086-530,-35.2107397,-5.8719611
Rua Matias,,Pajuçara,Natal,RN,59122-523,-35.2749536,-5.739726
Rua Matinhos,,Nossa Senhora da Apresentação,Natal,RN,59114-610,-35.2789622,-5.7639827
Rua Mato Grosso,,Neópolis,Natal,RN,59080-600,-35.21002350000001,-5.8571468
Vila Matoso,,Lagoa Nova,Natal,RN,59062-490,-35.2160704,-5.8183975
Rua Matusalém,,Bom Pastor,Natal,RN,59060-080,-35.2417812,-5.807895500000001
Rua Mauriti,,Potengi,Natal,RN,59112-040,-35.2557069,-5.760137299999999
Travessa Maurícia,,Redinha,Natal,RN,59122-062,-35.2812401,-5.7706599
Vila Maurício,,Lagoa Seca,Natal,RN,59032-250,-35.2107255,-5.806089099999999
Vila Maurício,,Quintas,Natal,RN,59035-158,-35.2234916,-5.8062032
Praça Mauá,,Lagoa Azul,Natal,RN,59135-570,-35.2508846,-5.7287501
Rua Max Santana,,Cidade Nova,Natal,RN,59072-866,-35.2351817,-5.8338166
Travessa Max Santana,,Cidade Nova,Natal,RN,59072-868,-35.23555899999999,-5.833837
Largo Maxaranguape,,Tirol,Natal,RN,59020-760,-35.2005782,-5.7933168
Rua Maxaranguape,,Tirol,Natal,RN,59020-160,-35.2005782,-5.7933168
Rua Maysa Matarazzo,,Pajuçara,Natal,RN,59132-770,-35.2409635,-5.736561399999999
Rua Maçaranduba,,Pitimbu,Natal,RN,59067-610,-35.2259551,-5.868789899999999
Rua Maçatuba,,Pajuçara,Natal,RN,59131-120,-35.2448497,-5.7304968
Rua Mecejana,,Pitimbu,Natal,RN,59069-580,-35.2340777,-5.862997399999999
1ª Vila Medeiros,,Lagoa Seca,Natal,RN,59032-235,-35.2107255,-5.806089099999999
2ª Vila Medeiros,,Alecrim,Natal,RN,59040-350,-35.2153673,-5.796803199999999
