cep,longitude,latitude
59090-301,-35.16998992542271,-5.893284962928528
59032-430,-35.21944998540889,-5.807190013959628
59054-190,-35.22010000200015,-5.808229998596119
59054-196,-35.224789886374396,-5.8106799450752655
59114-186,-35.28265830751378,-5.733949307050632
59072-864,-35.23461310953524,-5.8342852712630675
59054-515,-35.21913349789149,-5.8144593462443455
59114-010,-35.2694638377351,-5.756641164945713
59114-015,-35.2694638377351,-5.756641164945713
59030-250,-35.20788916934353,-5.793779087572816
59086-290,-35.208144935410544,-5.867214959984281
59030-090,-35.214459738402425,-5.794965483678883
59090-510,-35.17198259307691,-5.890247959674134
59139-330,-35.267222554695394,-5.732946392469113
59074-841,-35.26230281835289,-5.836592063801378
59114-502,-35.27252989600997,-5.758069965875741
59012-320,-35.197692059966336,-5.7830837200437
59074-010,-35.25402778240765,-5.822537051000213
59030-603,-35.20930999999996,-5.7911099999999465
59114-182,-35.27677104109226,-5.737606798381712
59115-613,-35.27677104109226,-5.737606798381712
59082-323,-35.18724491129966,-5.868594956523082
59052-255,-35.2324642221434,-5.804541046627072
59037-250,-35.23700082568963,-5.809092776876371
59035-250,-35.227902103448635,-5.802136720295082
59052-250,-35.231439853280314,-5.804719296264428
59050-155,-35.231008370874584,-5.804529344423614
59060-020,-35.23363290277281,-5.8063378492216025
59060-025,-35.23270209885705,-5.805790323746685
59037-255,-35.226269764143254,-5.801552509061907
59035-255,-35.226269764143254,-5.801552509061907
59037-256,-35.222044853849354,-5.797534847644565
59035-253,-35.226269764143254,-5.801552509061907
59078-540,-35.20231988988925,-5.8497999635756965
59060-180,-35.24087991343853,-5.814409954852612
59022-620,-35.206659913624954,-5.80404996443729
59139-530,-35.273894930851604,-5.729709943164941
59073-836,-35.252869999999966,-5.851879999999938
59127-710,-35.248259927727396,-5.749999953317456
59138-860,-35.249529911787036,-5.719444961622102
59067-445,-35.22906383216727,-5.8751168374580605
59115-679,-35.277348191792036,-5.744520411780665
59073-207,-35.252869999999966,-5.851879999999938
59090-526,-35.173579134009145,-5.885366323755733
59090-189,-35.17198259307691,-5.890247959674134
59115-153,-35.28445491347669,-5.758694962486018
59090-700,-35.18033749271443,-5.869154602640394
59040-070,-35.21440827978878,-5.7909956352977945
59065-680,-35.218753861139405,-5.8321823190465585
59064-010,-35.229564930884905,-5.833209955987152
59070-700,-35.2329257306947,-5.8307144422260855
59070-705,-35.2329257306947,-5.8307144422260855
59066-290,-35.21932154773376,-5.862850971712433
59073-192,-35.250141394009624,-5.850945625104612
59073-062,-35.250141394009624,-5.850945625104612
59090-335,-35.171102704644234,-5.887163125514934
59122-440,-35.20712176846153,-5.742333062469664
59088-512,-35.204778387833564,-5.877372338557541
59088-513,-35.204778387833564,-5.877372338557541
59124-280,-35.25028382730193,-5.742993182194332
59073-368,-35.252869999999966,-5.851879999999938
59072-120,-35.24558512925397,-5.8249526474985345
59133-122,-35.23350096224087,-5.741967897986864
59123-526,-35.24651489930531,-5.739489947790041
59115-516,-35.27521491296368,-5.753174955376037
59133-030,-35.235130065241776,-5.7326131821840285
59125-119,-35.23597078622323,-5.757780502623444
59125-117,-35.23604045977599,-5.7576890644494325
59125-114,-35.23598177695116,-5.757788877277362
59125-112,-35.23605167947742,-5.757697613575307
59125-108,-35.23599276767909,-5.757797251931285
59120-593,-35.23627489583393,-5.757939962557487
59072-060,-35.245878648652045,-5.822928598219128
59120-598,-35.23638863207217,-5.758620837791629
59133-010,-35.23938226928871,-5.7402612875887975
59132-440,-35.236640753535454,-5.736441199967975
59122-492,-35.23627489583393,-5.757939962557487
59132-400,-35.236781697530645,-5.733970860751437
59133-380,-35.23514261165117,-5.743927195815247
59132-280,-35.23493419184394,-5.727495003324482
59132-480,-35.23917214092081,-5.737469601761839
59133-020,-35.2345428212771,-5.730758195568918
59074-588,-35.27243037409463,-5.827724238575372
59074-120,-35.2630479570197,-5.822227506382887
59074-125,-35.263305865453574,-5.821276015442646
59124-470,-35.24784254589432,-5.745574352450639
59067-280,-35.234676840129815,-5.867445297525197
59131-190,-35.2418481609866,-5.725556140402068
59120-610,-35.24253990745291,-5.758169961980628
59125-353,-35.244164907021535,-5.736599972348932
59114-490,-35.278064927681385,-5.761539969016582
59115-475,-35.263504933222904,-5.751519969548808
59114-006,-35.2737998800696,-5.74835997109691
59073-240,-35.254289540493936,-5.853898175954715
59138-613,-35.259174883951985,-5.7271099606189475
59074-195,-35.254289540493936,-5.853898175954715
59112-091,-35.2632008984209,-5.757127994089575
59112-092,-35.25299916621676,-5.762360930956229
59112-075,-35.26157012871151,-5.757619930288612
59114-000,-35.26646115882559,-5.754099975439901
59115-730,-35.27345777433697,-5.747649802418202
59114-312,-35.28056570976406,-5.740180958354043
59114-337,-35.27463778168805,-5.74636207694324
59112-000,-35.25828365421524,-5.759496610488026
59071-090,-35.23909973465207,-5.828009464631286
59112-090,-35.255257127374726,-5.7620587903786955
59114-002,-35.282939670344426,-5.738499748025408
59080-610,-35.210634947386865,-5.855954962715487
59086-090,-35.208178934439246,-5.863706948427013
59114-161,-35.269739895718985,-5.752534955159078
59086-645,-35.21335669958063,-5.8707723543571
59115-521,-35.26358992572109,-5.7475049541087415
59122-533,-35.236819999999966,-5.736699999999927
59050-300,-35.232399999999984,-5.802709999999934
59122-125,-35.22724999999997,-5.7474299999999525
59073-350,-35.25401992968005,-5.846954957045129
59073-349,-35.25401992968005,-5.846954957045129
59115-713,-35.26896490495139,-5.74401994736121
59035-050,-35.23480639442215,-5.7991810392821765
59035-055,-35.23215022876491,-5.797625769852092
59122-115,-35.228643150113676,-5.758374114245172
59060-380,-35.234058276909344,-5.8168446425685385
59114-089,-35.2740228307425,-5.732898349744744
59114-118,-35.27543448311891,-5.734519369178081
59037-254,-35.260267219217376,-5.767907601556561
59040-462,-35.226904339719454,-5.797158922196528
59104-260,-35.260291585684094,-5.768456302862736
59037-020,-35.227440805490076,-5.796247980795305
59040-460,-35.227440805490076,-5.796247980795305
59037-025,-35.22696993557129,-5.796754963601358
59104-275,-35.261119946493366,-5.76769496815637
59037-023,-35.227440805490076,-5.796247980795305
59063-360,-35.21457900202951,-5.821045705097848
59062-540,-35.22484261481012,-5.816039259334049
59015-170,-35.200754904747356,-5.8077049561812055
59014-520,-35.195056833847666,-5.791311816593655
59086-630,-35.195056833847666,-5.791311816593655
59020-035,-35.20090154745101,-5.781476413288561
59012-500,-35.200017288133466,-5.778818724190938
59020-500,-35.203181133146366,-5.787672808235038
59086-190,-35.208544241888355,-5.8651420949962185
59015-150,-35.201638015917304,-5.806818727543362
59064-730,-35.218196999230706,-5.841239522762067
59115-554,-35.27524492017703,-5.751304952777594
59064-745,-35.21179403605238,-5.8442184354249855
59040-390,-35.20930999999996,-5.7911099999999465
59139-563,-35.24512196839332,-5.744039959155046
59040-117,-35.20284650807234,-5.803826404040077
59133-333,-35.22941992395995,-5.736054960049714
59073-184,-35.261073901374154,-5.859101227106215
59123-568,-35.244627018194564,-5.739742150661076
59138-606,-35.25768491684352,-5.7281499662101965
59129-692,-35.263654927380216,-5.742974975492331
59035-620,-35.217243143600776,-5.798795000044318
59114-065,-35.27677104109226,-5.737606798381712
59014-500,-35.19558160374807,-5.790229624863709
59135-820,-35.25640093664636,-5.733719250913517
59139-538,-35.26923991519456,-5.7231599468380026
59073-249,-35.25425990356797,-5.85718496509697
59073-215,-35.25443491770628,-5.842234960683726
59074-612,-35.25443491770628,-5.842234960683726
59122-454,-35.2279949166011,-5.7492599569956075
59074-774,-35.24731845286043,-5.833417135858428
59139-583,-35.26661989989999,-5.72005996281284
59086-015,-35.20891493894575,-5.861244970402333
59139-533,-35.2427199088236,-5.73714496369341
59122-342,-35.2277705629112,-5.742177368142687
59139-544,-43.35086020697469,-22.879527247174398
59108-301,-35.250696322320664,-5.7666171523107765
59108-302,-35.25074511853784,-5.76672222963182
59108-303,-35.25070273895667,-5.766615013581503
59108-304,-35.25075751431193,-5.7667180979957235
59108-300,-35.257735305612066,-5.7638322870412875
59114-300,-35.26590025026061,-5.760843948266934
59108-305,-35.2518999368194,-5.7665049684078005
59129-816,-35.26358489657919,-5.7397999524789896
59082-324,-35.187649924861105,-5.869089949815113
59122-262,-35.236759996483066,-5.746484653346883
59133-375,-35.23978988884006,-5.7442699585781805
59129-463,-35.26378488878896,-5.743954945702085
59114-208,-35.27068990062489,-5.759574957545652
59082-380,-35.1919664323099,-5.870976719506537
59090-656,-35.20086861549538,-5.876277884765409
59139-539,-35.268839888865536,-5.723304953762941
59114-747,-35.27677104109226,-5.737606798381712
59064-680,-35.21606307716008,-5.842261772896426
59133-341,-35.23201023448887,-5.735204333602001
59133-347,-35.234114921295145,-5.734314960769522
59133-012,-35.234114921295145,-5.734314960769522
59138-864,-35.247059932559296,-5.719534941352682
59139-420,-35.268807276615206,-5.728362184223934
59073-276,-35.24731845286043,-5.833417135858428
59066-435,-35.224103736196604,-5.860115725476352
59122-140,-35.20701313021444,-5.744192468320173
59042-012,-35.23408297044884,-5.796994470851946
59129-483,-35.2427199088236,-5.73714496369341
59115-595,-35.284823604175024,-5.7426100969658425
59135-600,-35.25230989570372,-5.729264947925353
59112-500,-35.252599999999966,-5.740069999999946
59075-252,-35.201599999999985,-5.82863999999995
59066-085,-35.21472144831467,-5.85852256677001
59086-560,-35.20923491809947,-5.8725049467163615
59131-160,-35.247219901181396,-5.7306199663926956
59082-385,-35.20001999999994,-5.847759999999938
59129-783,-35.266959911802296,-5.738854955760225
59040-455,-35.23271712094768,-5.796923805193615
59074-340,-35.258297684646884,-5.825435002336618
59074-576,-35.258297684646884,-5.825435002336618
59032-415,-35.21548488420224,-5.808309940997652
59114-013,-35.270494929153855,-5.753809968143081
59069-710,-35.250639927224555,-5.725134974683236
59015-361,-35.206229999999955,-5.812149999999974
59056-070,-35.20686482778584,-5.820744479091685
59075-070,-35.206864978715174,-5.820744997896436
59050-310,-35.232399999999984,-5.802709999999934
59072-142,-35.2417599026405,-5.8209447982312525
59123-730,-35.25028994085747,-5.733869965529943
59131-300,-35.245079844755246,-5.725195204268341
59069-320,-35.24104491120253,-5.847504956576742
59069-090,-35.24443443713086,-5.848724105686148
59065-130,-35.21712095327635,-5.837633909316575
59065-140,-35.217332318907324,-5.83617478555511
59074-336,-35.251119999999965,-5.829109999999957
59031-160,-35.217243143600776,-5.798795000044318
59106-180,-35.26867839466217,-5.767520976867902
59138-380,-35.259904905809044,-5.733589947099612
59086-532,-35.210759338211425,-5.871948434711081
59050-320,-35.232399999999984,-5.802709999999934
59114-207,-35.2707749350326,-5.7575899552356375
59054-204,-35.22401125795902,-5.810726886367853
59054-206,-35.22401125795902,-5.810726886367853
59063-190,-35.22025494148035,-5.825549965177451
59037-005,-35.23479766840565,-5.8133621963811635
59063-191,-35.22025494148035,-5.825549965177451
59135-770,-35.250639927224555,-5.725134974683236
59112-580,-35.25900988618797,-5.758194961006844
59010-025,-35.19392041769,-5.779692206677207
59125-358,-35.23880991863032,-5.740509941587469
59120-350,-35.24089161543198,-5.760268392864176
59086-040,-35.20814953571489,-5.863276849139494
59120-010,-35.25402990414483,-5.751844956889678
59086-530,-35.210759338211425,-5.871948434711081
59122-523,-35.232214911483325,-5.747849953243438
59114-610,-35.27898305117754,-5.7639823510739685
59080-600,-35.20990127679778,-5.857169564658498
59062-490,-35.21606491190197,-5.8183899548921705
59060-080,-35.241740873600705,-5.8079132013825285
59112-040,-35.255749792665696,-5.760183080427799
59122-062,-35.233688111291926,-5.833100846309327
59032-250,-35.20718999999997,-5.809299999999952
59035-158,-35.232399999999984,-5.802709999999934
59135-570,-35.250461827964195,-5.728364026829923
59072-866,-35.2344247768689,-5.83468478121915
59072-868,-35.2344247768689,-5.83468478121915
59020-760,-35.198876634183165,-5.7942797287240655
59020-160,-35.20063940276279,-5.793242417848706
59132-770,-35.24105991480921,-5.736509950708836
59067-610,-35.22524489798825,-5.867794945774508
59131-120,-35.24462989310018,-5.72969996870016
59069-580,-35.24263999999994,-5.852799999999945
59032-235,-35.20941464980957,-5.824719065216961
59040-350,-35.21560469419227,-5.796507185605647
59035-354,-35.23779491206528,-5.801484955382294
59139-344,-35.26283682981133,-5.723762096266871
59139-340,-35.266821986654804,-5.7302846485893735
59139-314,-35.266821986654804,-5.7302846485893735
59114-355,-35.28502995394405,-5.738834943966397
59022-540,-35.20507647784864,-5.800700499427795
59030-260,-35.20929526466651,-5.793745563465074
59030-265,-35.20870597447515,-5.794156154793482
59037-506,-35.209904721463865,-5.792034063289683
59065-770,-35.21733999999998,-5.84490999999997
59125-344,-35.24393993674029,-5.735104976098569
59133-273,-35.234594910980476,-5.7374349565885225
59064-742,-35.21733999999998,-5.84490999999997
59072-464,-35.24959990067855,-5.8207449553630966
59106-190,-35.27014080945396,-5.768337799529079
59114-540,-35.277654769085274,-5.762977808975887
59025-250,-35.20803114160023,-5.79174489784416
59025-251,-35.20803114160023,-5.79174489784416
59054-614,-35.22052505620713,-5.820463803195218
59114-071,-35.26514303996482,-5.758221593638115
59115-559,-35.276604925876775,-5.75179495883723
59010-310,-35.19916089100252,-5.772372722551912
59138-500,-35.25924145182682,-5.732979527416152
59078-270,-35.202368831019726,-5.8436377010363065
59014-590,-35.197519909216794,-5.7942949588384005
59010-008,-35.194526337759044,-5.776458644892582
59060-195,-35.237639105816534,-5.8126512586100665
59062-000,-35.23045610819647,-5.815482957565662
59075-740,-35.21679711848698,-5.8204353230086525
59075-745,-35.21037494075036,-5.822534952695726
59062-635,-35.23045610819647,-5.815482957565662
59063-486,-35.21037494075036,-5.822534952695726
59115-505,-35.28711999999996,-5.727389999999957
59092-480,-35.17783019485485,-5.876894570132115
59114-142,-35.273596818345574,-5.738971071014237
59090-311,-35.16891346435962,-5.8910809021457125
59064-580,-35.212563373334106,-5.8390970666037605
59114-735,-35.273996946413654,-5.7423617570812775
59114-741,-35.27585990041301,-5.743984952915454
59114-587,-35.272743465697864,-5.752384074955438
59060-185,-35.247169999999976,-5.813899999999932
59066-450,-35.22111790177618,-5.858859341772499
59064-440,-35.221307620162946,-5.830996638488637
59074-151,-35.251119999999965,-5.829109999999957
59076-690,-35.20933221047118,-5.833393925324339
59108-310,-35.26032991020955,-5.758734965118926
59114-650,-35.28047431795322,-5.7644923997691695
59080-370,-35.20895990785628,-5.857684945621386
59088-725,-35.20471829976514,-5.8762746975343365
59088-902,-35.20471829976514,-5.8762746975343365
59088-903,-35.20471829976514,-5.8762746975343365
59088-358,-35.20573885538101,-5.87499578472569
59114-550,-35.27826491989116,-5.7630849633194
59076-660,-35.209640945563095,-5.833313078108037
59076-665,-35.211606367311774,-5.832151158922268
59066-390,-35.21825992279605,-5.8627699529113135
59064-490,-35.214046613335555,-5.835903521555589
59056-330,-35.20235797860082,-5.818388783268992
59014-475,-35.195794323186455,-5.787979860075611
59020-250,-35.1962399926019,-5.787769982492449
59014-480,-35.195839835271954,-5.7880855647706255
59074-180,-35.26558652887956,-5.82370108265367
59074-856,-35.25718084752842,-5.8433354229172325
59073-230,-35.252920973821205,-5.8523819734999805
